book_id,title,isbn13,language_name,publisher_name,customer_id,order_id,author_name,cover_image_url,published_year,genres,,,,,
1163,Barnaby Rudge,9.78014E+12,English,Penguin Books,2,7504,Charles Dickens,https://covers.openlibrary.org/b/isbn/9780140437287-L.jpg,2003,General,,,,,
1163,Barnaby Rudge,9.78014E+12,English,Penguin Books,2,7504,Hablot Knight Browne,https://covers.openlibrary.org/b/isbn/9780140437287-L.jpg,2003,General,,,,,
1163,Barnaby Rudge,9.78014E+12,English,Penguin Books,2,7504,John Bowen,https://covers.openlibrary.org/b/isbn/9780140437287-L.jpg,2003,General,,,,,
1164,Three Men in a Boat and Three Men on the Bummel,9.78014E+12,United States English,Penguin Classics,1144,1894,Jeremy Lewis,https://covers.openlibrary.org/b/isbn/9780140437508-L.jpg,1999,General,,,,,
1164,Three Men in a Boat and Three Men on the Bummel,9.78014E+12,United States English,Penguin Classics,1144,1894,Jerome K. Jerome,https://covers.openlibrary.org/b/isbn/9780140437508-L.jpg,1999,General,,,,,
1164,Three Men in a Boat and Three Men on the Bummel,9.78014E+12,United States English,Penguin Classics,211,2921,Jeremy Lewis,https://covers.openlibrary.org/b/isbn/9780140437508-L.jpg,1999,General,,,,,
1164,Three Men in a Boat and Three Men on the Bummel,9.78014E+12,United States English,Penguin Classics,211,2921,Jerome K. Jerome,https://covers.openlibrary.org/b/isbn/9780140437508-L.jpg,1999,General,,,,,
1164,Three Men in a Boat and Three Men on the Bummel,9.78014E+12,United States English,Penguin Classics,231,6562,Jeremy Lewis,https://covers.openlibrary.org/b/isbn/9780140437508-L.jpg,1999,General,,,,,
1164,Three Men in a Boat and Three Men on the Bummel,9.78014E+12,United States English,Penguin Classics,231,6562,Jerome K. Jerome,https://covers.openlibrary.org/b/isbn/9780140437508-L.jpg,1999,General,,,,,
1165,Saint Joan,9.78014E+12,English,Penguin Classics,208,6515,Dan H. Laurence,https://covers.openlibrary.org/b/isbn/9780140437911-L.jpg,2001,Technology,,,,,
1165,Saint Joan,9.78014E+12,English,Penguin Classics,208,6515,George Bernard Shaw,https://covers.openlibrary.org/b/isbn/9780140437911-L.jpg,2001,Technology,,,,,
1165,Saint Joan,9.78014E+12,English,Penguin Classics,208,6515,Imogen Stubbs,https://covers.openlibrary.org/b/isbn/9780140437911-L.jpg,2001,Technology,,,,,
1167,Maggie: A Girl of the Streets and Other Tales of New York,9.78014E+12,English,Penguin Classics,149,7397,Larzer Ziff,https://covers.openlibrary.org/b/isbn/9780140437973-L.jpg,2001,General,,,,,
1167,Maggie: A Girl of the Streets and Other Tales of New York,9.78014E+12,English,Penguin Classics,149,7397,Stephen Crane,https://covers.openlibrary.org/b/isbn/9780140437973-L.jpg,2001,General,,,,,
1167,Maggie: A Girl of the Streets and Other Tales of New York,9.78014E+12,English,Penguin Classics,149,7397,Theo Davis,https://covers.openlibrary.org/b/isbn/9780140437973-L.jpg,2001,General,,,,,
1168,A Christmas Carol and Other Christmas Writings,9.78014E+12,English,Penguin Classics,33,66,Charles Dickens,https://covers.openlibrary.org/b/isbn/9780140439052-L.jpg,2003,General,,,,,
1168,A Christmas Carol and Other Christmas Writings,9.78014E+12,English,Penguin Classics,33,66,Michael Slater,https://covers.openlibrary.org/b/isbn/9780140439052-L.jpg,2003,General,,,,,
1171,Electra and Other Plays,9.78014E+12,English,Penguin,654,1308,E.F. Watling,https://covers.openlibrary.org/b/isbn/9780140440287-L.jpg,1953,Children Literature,,,,,
1171,Electra and Other Plays,9.78014E+12,English,Penguin,654,1308,Sophocles,https://covers.openlibrary.org/b/isbn/9780140440287-L.jpg,1953,Children Literature,,,,,
1171,Electra and Other Plays,9.78014E+12,English,Penguin,376,751,E.F. Watling,https://covers.openlibrary.org/b/isbn/9780140440287-L.jpg,1953,Children Literature,,,,,
1171,Electra and Other Plays,9.78014E+12,English,Penguin,376,751,Sophocles,https://covers.openlibrary.org/b/isbn/9780140440287-L.jpg,1953,Children Literature,,,,,
1172,The Histories,9.78014E+12,United States English,Penguin Classics,436,6072,Andrew Robert Burn,https://covers.openlibrary.org/b/isbn/9780140440348-L.jpg,1970,General,,,,,
1172,The Histories,9.78014E+12,United States English,Penguin Classics,436,6072,Carolyn Dewald,https://covers.openlibrary.org/b/isbn/9780140440348-L.jpg,1970,General,,,,,
1172,The Histories,9.78014E+12,United States English,Penguin Classics,436,6072,Edward Henry Blakeney,https://covers.openlibrary.org/b/isbn/9780140440348-L.jpg,1970,Historical,,,,,
1172,The Histories,9.78014E+12,United States English,Penguin Classics,436,6072,George Rawlinson,https://covers.openlibrary.org/b/isbn/9780140440348-L.jpg,1970,General,,,,,
1172,The Histories,9.78014E+12,United States English,Penguin Classics,436,6072,Jennifer Tolbert Roberts,https://covers.openlibrary.org/b/isbn/9780140440348-L.jpg,1970,General,,,,,
1172,The Histories,9.78014E+12,United States English,Penguin Classics,436,6072,Robin Waterfield,https://covers.openlibrary.org/b/isbn/9780140440348-L.jpg,1970,General,,,,,
1172,The Histories,9.78014E+12,United States English,Penguin Classics,436,6072,Rosalind Thomas,https://covers.openlibrary.org/b/isbn/9780140440348-L.jpg,1970,General,,,,,
1172,The Histories,9.78014E+12,United States English,Penguin Classics,436,6072,Walter Blanco,https://covers.openlibrary.org/b/isbn/9780140440348-L.jpg,1970,General,,,,,
1173,The Divine Comedy II: Purgatory,9.78014E+12,United States English,Penguin Classics,657,3813,C.W. Scott-Giles,https://covers.openlibrary.org/b/isbn/9780140440461-L.jpg,1981,Spiritual/Religion,,,,,
1173,The Divine Comedy II: Purgatory,9.78014E+12,United States English,Penguin Classics,657,3813,Dante Alighieri,https://covers.openlibrary.org/b/isbn/9780140440461-L.jpg,1981,Spiritual/Religion,,,,,
1173,The Divine Comedy II: Purgatory,9.78014E+12,United States English,Penguin Classics,657,3813,Dorothy L. Sayers,https://covers.openlibrary.org/b/isbn/9780140440461-L.jpg,1981,Spiritual/Religion,,,,,
1177,The Nibelungenlied,9.78014E+12,English,Penguin Classics,592,3684,A.T. Hatto,https://covers.openlibrary.org/b/isbn/9780140441376-L.jpg,2004,General,,,,,
1177,The Nibelungenlied,9.78014E+12,English,Penguin Classics,592,3684,Unknown,https://covers.openlibrary.org/b/isbn/9780140441376-L.jpg,2004,General,,,,,
1178,The History of Rome  Books 21-30: The War with Hannibal,9.78014E+12,English,Penguin Classics,270,3039,Aubrey de Sélincourt,https://covers.openlibrary.org/b/isbn/9780140441451-L.jpg,1972,Historical,,,,,
1178,The History of Rome  Books 21-30: The War with Hannibal,9.78014E+12,English,Penguin Classics,270,3039,Betty Radice,https://covers.openlibrary.org/b/isbn/9780140441451-L.jpg,1972,Historical,,,,,
1178,The History of Rome  Books 21-30: The War with Hannibal,9.78014E+12,English,Penguin Classics,270,3039,Livy,https://covers.openlibrary.org/b/isbn/9780140441451-L.jpg,1972,Historical,,,,,
1179,Three Plays: The Wasps / The Poet and the Women / The Frogs,9.78014E+12,English,Penguin Books,155,4309,Aristophanes,https://covers.openlibrary.org/b/isbn/9780140441529-L.jpg,1964,Children Literature,,,,,
1179,Three Plays: The Wasps / The Poet and the Women / The Frogs,9.78014E+12,English,Penguin Books,155,4309,David B. Barrett,https://covers.openlibrary.org/b/isbn/9780140441529-L.jpg,1964,Children Literature,,,,,
1179,Three Plays: The Wasps / The Poet and the Women / The Frogs,9.78014E+12,English,Penguin Books,131,6962,Aristophanes,https://covers.openlibrary.org/b/isbn/9780140441529-L.jpg,1964,Children Literature,,,,,
1179,Three Plays: The Wasps / The Poet and the Women / The Frogs,9.78014E+12,English,Penguin Books,131,6962,David B. Barrett,https://covers.openlibrary.org/b/isbn/9780140441529-L.jpg,1964,Children Literature,,,,,
1179,Three Plays: The Wasps / The Poet and the Women / The Frogs,9.78014E+12,English,Penguin Books,676,3851,Aristophanes,https://covers.openlibrary.org/b/isbn/9780140441529-L.jpg,1964,Children Literature,,,,,
1179,Three Plays: The Wasps / The Poet and the Women / The Frogs,9.78014E+12,English,Penguin Books,676,3851,David B. Barrett,https://covers.openlibrary.org/b/isbn/9780140441529-L.jpg,1964,Children Literature,,,,,
1181,The Gambler/Bobok/A Nasty Story,9.78014E+12,United States English,Penguin Books,845,1595,Fyodor Dostoyevsky,https://covers.openlibrary.org/b/isbn/9780140441796-L.jpg,1966,Fiction,,,,,
1181,The Gambler/Bobok/A Nasty Story,9.78014E+12,United States English,Penguin Books,845,1595,Jessie Coulson,https://covers.openlibrary.org/b/isbn/9780140441796-L.jpg,1966,Fiction,,,,,
1183,The Odes,9.78014E+12,English,Penguin Books,960,1710,Abraham Moore,https://covers.openlibrary.org/b/isbn/9780140442090-L.jpg,1982,Poetry,,,,,
1183,The Odes,9.78014E+12,English,Penguin Books,960,1710,Cecil Maurice Bowra,https://covers.openlibrary.org/b/isbn/9780140442090-L.jpg,1982,Poetry,,,,,
1183,The Odes,9.78014E+12,English,Penguin Books,960,1710,Daniel C. Snell,https://covers.openlibrary.org/b/isbn/9780140442090-L.jpg,1982,Poetry,,,,,
1183,The Odes,9.78014E+12,English,Penguin Books,960,1710,Dawson William Turner,https://covers.openlibrary.org/b/isbn/9780140442090-L.jpg,1982,Poetry,,,,,
1183,The Odes,9.78014E+12,English,Penguin Books,960,1710,Maehler,https://covers.openlibrary.org/b/isbn/9780140442090-L.jpg,1982,Poetry,,,,,
1183,The Odes,9.78014E+12,English,Penguin Books,960,1710,Pindar,https://covers.openlibrary.org/b/isbn/9780140442090-L.jpg,1982,Poetry,,,,,
1183,The Odes,9.78014E+12,English,Penguin Books,157,314,Abraham Moore,https://covers.openlibrary.org/b/isbn/9780140442090-L.jpg,1982,Poetry,,,,,
1183,The Odes,9.78014E+12,English,Penguin Books,157,314,Cecil Maurice Bowra,https://covers.openlibrary.org/b/isbn/9780140442090-L.jpg,1982,Poetry,,,,,
1183,The Odes,9.78014E+12,English,Penguin Books,157,314,Daniel C. Snell,https://covers.openlibrary.org/b/isbn/9780140442090-L.jpg,1982,Poetry,,,,,
1183,The Odes,9.78014E+12,English,Penguin Books,157,314,Dawson William Turner,https://covers.openlibrary.org/b/isbn/9780140442090-L.jpg,1982,Poetry,,,,,
1183,The Odes,9.78014E+12,English,Penguin Books,157,314,Maehler,https://covers.openlibrary.org/b/isbn/9780140442090-L.jpg,1982,Poetry,,,,,
1183,The Odes,9.78014E+12,English,Penguin Books,157,314,Pindar,https://covers.openlibrary.org/b/isbn/9780140442090-L.jpg,1982,Poetry,,,,,
1184,Home of the Gentry,9.78014E+12,English,Penguin Classics,157,2813,Ivan Turgenev,https://covers.openlibrary.org/b/isbn/9780140442243-L.jpg,2007,General,,,,,
1184,Home of the Gentry,9.78014E+12,English,Penguin Classics,157,2813,Richard Freeborn,https://covers.openlibrary.org/b/isbn/9780140442243-L.jpg,2007,General,,,,,
1186,A Harlot High and Low,9.78014E+12,English,Penguin Classics,107,6913,Honoré de Balzac,https://covers.openlibrary.org/b/isbn/9780140442328-L.jpg,1985,General,,,,,
1186,A Harlot High and Low,9.78014E+12,English,Penguin Classics,107,6913,Rayner Heppenstall,https://covers.openlibrary.org/b/isbn/9780140442328-L.jpg,1985,General,,,,,
1186,A Harlot High and Low,9.78014E+12,English,Penguin Classics,46,2591,Honoré de Balzac,https://covers.openlibrary.org/b/isbn/9780140442328-L.jpg,1985,General,,,,,
1186,A Harlot High and Low,9.78014E+12,English,Penguin Classics,46,2591,Rayner Heppenstall,https://covers.openlibrary.org/b/isbn/9780140442328-L.jpg,1985,General,,,,,
1187,The Black Sheep,9.78014E+12,English,Penguin Classics,547,1093,Donald Adamson,https://covers.openlibrary.org/b/isbn/9780140442373-L.jpg,1976,General,,,,,
1187,The Black Sheep,9.78014E+12,English,Penguin Classics,547,1093,Honoré de Balzac,https://covers.openlibrary.org/b/isbn/9780140442373-L.jpg,1976,General,,,,,
1189,Notes from Underground & The Double,9.78014E+12,English,Penguin Books,120,4240,Fyodor Dostoyevsky,https://covers.openlibrary.org/b/isbn/9780140442526-L.jpg,1972,General,,,,,
1189,Notes from Underground & The Double,9.78014E+12,English,Penguin Books,120,4240,Jessie Coulson,https://covers.openlibrary.org/b/isbn/9780140442526-L.jpg,1972,General,,,,,
1194,Love,9.78014E+12,English,Penguin Classics,212,6524,B.C.J.G. Knight,https://covers.openlibrary.org/b/isbn/9780140443073-L.jpg,1975,Romance,,,,,
1194,Love,9.78014E+12,English,Penguin Classics,212,6524,Gilbert Sale,https://covers.openlibrary.org/b/isbn/9780140443073-L.jpg,1975,Romance,,,,,
1194,Love,9.78014E+12,English,Penguin Classics,212,6524,Jean Stewart,https://covers.openlibrary.org/b/isbn/9780140443073-L.jpg,1975,Romance,,,,,
1194,Love,9.78014E+12,English,Penguin Classics,212,6524,Pablo Neruda,https://covers.openlibrary.org/b/isbn/9780140443073-L.jpg,1975,Romance,,,,,
1194,Love,9.78014E+12,English,Penguin Classics,212,6524,Stendhal,https://covers.openlibrary.org/b/isbn/9780140443073-L.jpg,1975,Romance,,,,,
1194,Love,9.78014E+12,English,Penguin Classics,212,6524,Suzanne Sale,https://covers.openlibrary.org/b/isbn/9780140443073-L.jpg,1975,Romance,,,,,
1194,Love,9.78014E+12,English,Penguin Classics,212,6524,Toni Morrison,https://covers.openlibrary.org/b/isbn/9780140443073-L.jpg,1975,Romance,,,,,
1194,Love,9.78014E+12,English,Penguin Classics,675,3850,B.C.J.G. Knight,https://covers.openlibrary.org/b/isbn/9780140443073-L.jpg,1975,Romance,,,,,
1194,Love,9.78014E+12,English,Penguin Classics,675,3850,Gilbert Sale,https://covers.openlibrary.org/b/isbn/9780140443073-L.jpg,1975,Romance,,,,,
1194,Love,9.78014E+12,English,Penguin Classics,675,3850,Jean Stewart,https://covers.openlibrary.org/b/isbn/9780140443073-L.jpg,1975,Romance,,,,,
1194,Love,9.78014E+12,English,Penguin Classics,675,3850,Pablo Neruda,https://covers.openlibrary.org/b/isbn/9780140443073-L.jpg,1975,Romance,,,,,
1194,Love,9.78014E+12,English,Penguin Classics,675,3850,Stendhal,https://covers.openlibrary.org/b/isbn/9780140443073-L.jpg,1975,Romance,,,,,
1194,Love,9.78014E+12,English,Penguin Classics,675,3850,Suzanne Sale,https://covers.openlibrary.org/b/isbn/9780140443073-L.jpg,1975,Romance,,,,,
1194,Love,9.78014E+12,English,Penguin Classics,675,3850,Toni Morrison,https://covers.openlibrary.org/b/isbn/9780140443073-L.jpg,1975,Romance,,,,,
1194,Love,9.78014E+12,English,Penguin Classics,856,1606,B.C.J.G. Knight,https://covers.openlibrary.org/b/isbn/9780140443073-L.jpg,1975,Romance,,,,,
1194,Love,9.78014E+12,English,Penguin Classics,856,1606,Gilbert Sale,https://covers.openlibrary.org/b/isbn/9780140443073-L.jpg,1975,Romance,,,,,
1194,Love,9.78014E+12,English,Penguin Classics,856,1606,Jean Stewart,https://covers.openlibrary.org/b/isbn/9780140443073-L.jpg,1975,Romance,,,,,
1194,Love,9.78014E+12,English,Penguin Classics,856,1606,Pablo Neruda,https://covers.openlibrary.org/b/isbn/9780140443073-L.jpg,1975,Romance,,,,,
1194,Love,9.78014E+12,English,Penguin Classics,856,1606,Stendhal,https://covers.openlibrary.org/b/isbn/9780140443073-L.jpg,1975,Romance,,,,,
1194,Love,9.78014E+12,English,Penguin Classics,856,1606,Suzanne Sale,https://covers.openlibrary.org/b/isbn/9780140443073-L.jpg,1975,Romance,,,,,
1194,Love,9.78014E+12,English,Penguin Classics,856,1606,Toni Morrison,https://covers.openlibrary.org/b/isbn/9780140443073-L.jpg,1975,Romance,,,,,
1196,The Knights / Peace / The Birds / The Assembly Women / Wealth,9.78014E+12,United States English,Penguin Classics,278,555,Alan H. Sommerstein,https://covers.openlibrary.org/b/isbn/9780140443325-L.jpg,1978,General,,,,,
1196,The Knights / Peace / The Birds / The Assembly Women / Wealth,9.78014E+12,United States English,Penguin Classics,278,555,Aristophanes,https://covers.openlibrary.org/b/isbn/9780140443325-L.jpg,1978,General,,,,,
1196,The Knights / Peace / The Birds / The Assembly Women / Wealth,9.78014E+12,United States English,Penguin Classics,278,555,David B. Barrett,https://covers.openlibrary.org/b/isbn/9780140443325-L.jpg,1978,General,,,,,
1196,The Knights / Peace / The Birds / The Assembly Women / Wealth,9.78014E+12,United States English,Penguin Classics,278,555,David Brett,https://covers.openlibrary.org/b/isbn/9780140443325-L.jpg,1978,General,,,,,
1196,The Knights / Peace / The Birds / The Assembly Women / Wealth,9.78014E+12,United States English,Penguin Classics,221,5642,Alan H. Sommerstein,https://covers.openlibrary.org/b/isbn/9780140443325-L.jpg,1978,General,,,,,
1196,The Knights / Peace / The Birds / The Assembly Women / Wealth,9.78014E+12,United States English,Penguin Classics,221,5642,Aristophanes,https://covers.openlibrary.org/b/isbn/9780140443325-L.jpg,1978,General,,,,,
1196,The Knights / Peace / The Birds / The Assembly Women / Wealth,9.78014E+12,United States English,Penguin Classics,221,5642,David B. Barrett,https://covers.openlibrary.org/b/isbn/9780140443325-L.jpg,1978,General,,,,,
1196,The Knights / Peace / The Birds / The Assembly Women / Wealth,9.78014E+12,United States English,Penguin Classics,221,5642,David Brett,https://covers.openlibrary.org/b/isbn/9780140443325-L.jpg,1978,General,,,,,
1197,The Oresteia: Agamemnon  The Libation Bearers  The Eumenides,9.78014E+12,English,Penguin Classics,98,2695,Aeschylus,https://covers.openlibrary.org/b/isbn/9780140443332-L.jpg,1984,General,,,,,
1197,The Oresteia: Agamemnon  The Libation Bearers  The Eumenides,9.78014E+12,English,Penguin Classics,98,2695,Robert Fagles,https://covers.openlibrary.org/b/isbn/9780140443332-L.jpg,1984,General,,,,,
1197,The Oresteia: Agamemnon  The Libation Bearers  The Eumenides,9.78014E+12,English,Penguin Classics,98,2695,William Bedell Stanford,https://covers.openlibrary.org/b/isbn/9780140443332-L.jpg,1984,General,,,,,
1199,Spring Torrents,9.78014E+12,English,Penguin Classics,453,3405,Ivan Turgenev,https://covers.openlibrary.org/b/isbn/9780140443691-L.jpg,1980,General,,,,,
1199,Spring Torrents,9.78014E+12,English,Penguin Classics,453,3405,Leonard Schapiro,https://covers.openlibrary.org/b/isbn/9780140443691-L.jpg,1980,General,,,,,
1199,Spring Torrents,9.78014E+12,English,Penguin Classics,160,7019,Ivan Turgenev,https://covers.openlibrary.org/b/isbn/9780140443691-L.jpg,1980,General,,,,,
1199,Spring Torrents,9.78014E+12,English,Penguin Classics,160,7019,Leonard Schapiro,https://covers.openlibrary.org/b/isbn/9780140443691-L.jpg,1980,General,,,,,
1201,Eugene Onegin,9.78014E+12,United States English,Penguin Classics,51,4101,James E. Falen,https://covers.openlibrary.org/b/isbn/9780140443943-L.jpg,1979,General,,,,,
1201,Eugene Onegin,9.78014E+12,United States English,Penguin Classics,51,4101,Michael Basker,https://covers.openlibrary.org/b/isbn/9780140443943-L.jpg,1979,General,,,,,
1201,Eugene Onegin,9.78014E+12,United States English,Penguin Classics,51,4101,Tom Beck,https://covers.openlibrary.org/b/isbn/9780140443943-L.jpg,1979,General,,,,,
1201,Eugene Onegin,9.78014E+12,United States English,Penguin Classics,51,4101,Walter W. Arndt,https://covers.openlibrary.org/b/isbn/9780140443943-L.jpg,1979,General,,,,,
1201,Eugene Onegin,9.78014E+12,United States English,Penguin Classics,405,6010,James E. Falen,https://covers.openlibrary.org/b/isbn/9780140443943-L.jpg,1979,General,,,,,
1201,Eugene Onegin,9.78014E+12,United States English,Penguin Classics,405,6010,Michael Basker,https://covers.openlibrary.org/b/isbn/9780140443943-L.jpg,1979,General,,,,,
1201,Eugene Onegin,9.78014E+12,United States English,Penguin Classics,405,6010,Tom Beck,https://covers.openlibrary.org/b/isbn/9780140443943-L.jpg,1979,General,,,,,
1201,Eugene Onegin,9.78014E+12,United States English,Penguin Classics,405,6010,Walter W. Arndt,https://covers.openlibrary.org/b/isbn/9780140443943-L.jpg,1979,General,,,,,
1202,Love Visions,9.78014E+12,English,Penguin Classics,319,5837,Brian Stone,https://covers.openlibrary.org/b/isbn/9780140444087-L.jpg,1983,Romance,,,,,
1202,Love Visions,9.78014E+12,English,Penguin Classics,319,5837,Geoffrey Chaucer,https://covers.openlibrary.org/b/isbn/9780140444087-L.jpg,1983,Romance,,,,,
1205,The Divine Comedy  Vol. I: Inferno,9.78014E+12,English,Penguin Classics,746,1492,Dante Alighieri,https://covers.openlibrary.org/b/isbn/9780140444414-L.jpg,1984,Spiritual/Religion,,,,,
1205,The Divine Comedy  Vol. I: Inferno,9.78014E+12,English,Penguin Classics,746,1492,Mark Musa,https://covers.openlibrary.org/b/isbn/9780140444414-L.jpg,1984,Spiritual/Religion,,,,,
1205,The Divine Comedy  Vol. I: Inferno,9.78014E+12,English,Penguin Classics,130,5460,Dante Alighieri,https://covers.openlibrary.org/b/isbn/9780140444414-L.jpg,1984,Spiritual/Religion,,,,,
1205,The Divine Comedy  Vol. I: Inferno,9.78014E+12,English,Penguin Classics,130,5460,Mark Musa,https://covers.openlibrary.org/b/isbn/9780140444414-L.jpg,1984,Spiritual/Religion,,,,,
1208,Netochka Nezvanova,9.78014E+12,English,Penguin Classics,21,7442,Fyodor Dostoyevsky,https://covers.openlibrary.org/b/isbn/9780140444551-L.jpg,1985,General,,,,,
1208,Netochka Nezvanova,9.78014E+12,English,Penguin Classics,21,7442,Jane Kentish,https://covers.openlibrary.org/b/isbn/9780140444551-L.jpg,1985,General,,,,,
1208,Netochka Nezvanova,9.78014E+12,English,Penguin Classics,304,3108,Fyodor Dostoyevsky,https://covers.openlibrary.org/b/isbn/9780140444551-L.jpg,1985,General,,,,,
1208,Netochka Nezvanova,9.78014E+12,English,Penguin Classics,304,3108,Jane Kentish,https://covers.openlibrary.org/b/isbn/9780140444551-L.jpg,1985,General,,,,,
1208,Netochka Nezvanova,9.78014E+12,English,Penguin Classics,94,4188,Fyodor Dostoyevsky,https://covers.openlibrary.org/b/isbn/9780140444551-L.jpg,1985,General,,,,,
1208,Netochka Nezvanova,9.78014E+12,English,Penguin Classics,94,4188,Jane Kentish,https://covers.openlibrary.org/b/isbn/9780140444551-L.jpg,1985,General,,,,,
1210,Twilight of the Idols/The Anti-Christ,9.78014E+12,British English,Penguin Classics,401,3301,Friedrich Nietzsche,https://covers.openlibrary.org/b/isbn/9780140445145-L.jpg,1990,General,,,,,
1210,Twilight of the Idols/The Anti-Christ,9.78014E+12,British English,Penguin Classics,401,3301,Michael Tanner,https://covers.openlibrary.org/b/isbn/9780140445145-L.jpg,1990,General,,,,,
1210,Twilight of the Idols/The Anti-Christ,9.78014E+12,British English,Penguin Classics,61,5322,Friedrich Nietzsche,https://covers.openlibrary.org/b/isbn/9780140445145-L.jpg,1990,General,,,,,
1210,Twilight of the Idols/The Anti-Christ,9.78014E+12,British English,Penguin Classics,61,5322,Michael Tanner,https://covers.openlibrary.org/b/isbn/9780140445145-L.jpg,1990,General,,,,,
1211,The Enneads,9.78014E+12,English,Penguin Classics,365,5929,John M. Dillon,https://covers.openlibrary.org/b/isbn/9780140445206-L.jpg,1991,General,,,,,
1211,The Enneads,9.78014E+12,English,Penguin Classics,365,5929,Plotinus,https://covers.openlibrary.org/b/isbn/9780140445206-L.jpg,1991,Fiction,,,,,
1211,The Enneads,9.78014E+12,English,Penguin Classics,365,5929,Stephen MacKenna,https://covers.openlibrary.org/b/isbn/9780140445206-L.jpg,1991,General,,,,,
1213,Gargantua and Pantagruel,9.78014E+12,English,Penguin Classics,65,7230,M.A. Screech,https://covers.openlibrary.org/b/isbn/9780140445503-L.jpg,2006,General,,,,,
1213,Gargantua and Pantagruel,9.78014E+12,English,Penguin Classics,65,7230,Pierre Le Motteux,https://covers.openlibrary.org/b/isbn/9780140445503-L.jpg,2006,General,,,,,
1213,Gargantua and Pantagruel,9.78014E+12,English,Penguin Classics,65,7230,Thomas Urquhart,https://covers.openlibrary.org/b/isbn/9780140445503-L.jpg,2006,General,,,,,
1214,Either/Or: A Fragment of Life,9.78014E+12,English,Penguin Classics,14,6127,Alastair Hannay,https://covers.openlibrary.org/b/isbn/9780140445770-L.jpg,1992,Technology,,,,,
1214,Either/Or: A Fragment of Life,9.78014E+12,English,Penguin Classics,14,6127,Søren Kierkegaard,https://covers.openlibrary.org/b/isbn/9780140445770-L.jpg,1992,General,,,,,
1214,Either/Or: A Fragment of Life,9.78014E+12,English,Penguin Classics,14,6127,Victor Eremita,https://covers.openlibrary.org/b/isbn/9780140445770-L.jpg,1992,General,,,,,
1214,Either/Or: A Fragment of Life,9.78014E+12,English,Penguin Classics,591,1181,Alastair Hannay,https://covers.openlibrary.org/b/isbn/9780140445770-L.jpg,1992,Technology,,,,,
1214,Either/Or: A Fragment of Life,9.78014E+12,English,Penguin Classics,591,1181,Søren Kierkegaard,https://covers.openlibrary.org/b/isbn/9780140445770-L.jpg,1992,General,,,,,
1214,Either/Or: A Fragment of Life,9.78014E+12,English,Penguin Classics,591,1181,Victor Eremita,https://covers.openlibrary.org/b/isbn/9780140445770-L.jpg,1992,General,,,,,
1214,Either/Or: A Fragment of Life,9.78014E+12,English,Penguin Classics,345,3190,Alastair Hannay,https://covers.openlibrary.org/b/isbn/9780140445770-L.jpg,1992,Technology,,,,,
1214,Either/Or: A Fragment of Life,9.78014E+12,English,Penguin Classics,345,3190,Søren Kierkegaard,https://covers.openlibrary.org/b/isbn/9780140445770-L.jpg,1992,General,,,,,
1214,Either/Or: A Fragment of Life,9.78014E+12,English,Penguin Classics,345,3190,Victor Eremita,https://covers.openlibrary.org/b/isbn/9780140445770-L.jpg,1992,General,,,,,
1216,The Symposium,9.78014E+12,English,Penguin Classics,1132,1882,Christopher Gill,https://covers.openlibrary.org/b/isbn/9780140446166-L.jpg,1999,General,,,,,
1216,The Symposium,9.78014E+12,English,Penguin Classics,1132,1882,Plato,https://covers.openlibrary.org/b/isbn/9780140446166-L.jpg,1999,General,,,,,
1216,The Symposium,9.78014E+12,English,Penguin Classics,36,7472,Christopher Gill,https://covers.openlibrary.org/b/isbn/9780140446166-L.jpg,1999,General,,,,,
1216,The Symposium,9.78014E+12,English,Penguin Classics,36,7472,Plato,https://covers.openlibrary.org/b/isbn/9780140446166-L.jpg,1999,General,,,,,
1217,Poetics,9.78014E+12,English,Penguin Classics,311,4622,Aristotle,https://covers.openlibrary.org/b/isbn/9780140446364-L.jpg,1996,Poetry,,,,,
1217,Poetics,9.78014E+12,English,Penguin Classics,311,4622,Malcolm Heath,https://covers.openlibrary.org/b/isbn/9780140446364-L.jpg,1996,Poetry,,,,,
1220,The Village of Stepanchikovo,9.78014E+12,English,Penguin Book Limited,6,4011,Fyodor Dostoyevsky,https://covers.openlibrary.org/b/isbn/9780140446586-L.jpg,2001,General,,,,,
1220,The Village of Stepanchikovo,9.78014E+12,English,Penguin Book Limited,6,4011,Ignat Avsey,https://covers.openlibrary.org/b/isbn/9780140446586-L.jpg,2001,General,,,,,
1222,The Bacchae and Other Plays,9.78014E+12,English,Penguin Classics,189,5577,Euripides,https://covers.openlibrary.org/b/isbn/9780140447262-L.jpg,2006,Children Literature,,,,,
1222,The Bacchae and Other Plays,9.78014E+12,English,Penguin Classics,189,5577,John Davie,https://covers.openlibrary.org/b/isbn/9780140447262-L.jpg,2006,Children Literature,,,,,
1222,The Bacchae and Other Plays,9.78014E+12,English,Penguin Classics,189,5577,Richard Rutherford,https://covers.openlibrary.org/b/isbn/9780140447262-L.jpg,2006,Children Literature,,,,,
1222,The Bacchae and Other Plays,9.78014E+12,English,Penguin Classics,136,6971,Euripides,https://covers.openlibrary.org/b/isbn/9780140447262-L.jpg,2006,Children Literature,,,,,
1222,The Bacchae and Other Plays,9.78014E+12,English,Penguin Classics,136,6971,John Davie,https://covers.openlibrary.org/b/isbn/9780140447262-L.jpg,2006,Children Literature,,,,,
